,city,date,conditions,description,cloudcover,dewpoint,pressure,humidity,uv_index,visibility,feelslike,feelslikemin,feelslikemax,temp,tempmin,tempmax,precipitation,precipitation_type,wind_direction,wind_speed,wind_gust,severe_risk,moonphase,sunrise,sunset
1005,Seattle,2023-07-25,Partially cloudy,Partly cloudy throughout the day.,59.6,53.4,1021.6,68.8,10.0,9.9,64.7,58.2,74.2,64.7,58.2,74.2,0.0,,220.9,11.9,21.9,10.0,0.25,05:38:09,20:52:55
1006,Seattle,2023-07-26,Partially cloudy,Partly cloudy throughout the day.,38.1,50.9,1020.7,59.3,9.0,9.9,66.2,58.3,74.0,66.2,58.3,74.0,0.0,,339.3,11.5,21.7,10.0,0.3,05:39:21,20:51:43
1007,Seattle,2023-07-27,Clear,Clear conditions throughout the day.,13.0,51.5,1017.8,55.9,9.0,9.9,68.6,58.2,78.4,68.6,58.2,78.4,0.0,,317.2,7.7,17.2,10.0,0.33,05:40:33,20:50:29
1008,Seattle,2023-07-28,Partially cloudy,Clearing in the afternoon.,25.2,53.6,1017.9,64.6,9.0,9.3,66.9,57.0,79.0,66.9,57.0,79.0,0.0,,298.7,6.6,8.1,10.0,0.37,05:41:46,20:49:13
1009,Seattle,2023-07-29,Partially cloudy,Clearing in the afternoon.,23.1,52.3,1019.0,62.2,9.0,9.9,66.3,57.6,74.9,66.3,57.6,74.9,0.0,,255.9,10.3,17.2,10.0,0.4,05:43:00,20:47:55
1010,Seattle,2023-07-30,Partially cloudy,Partly cloudy throughout the day.,44.5,51.4,1020.5,59.1,9.0,9.9,66.8,59.5,75.8,66.8,59.5,75.8,0.0,,316.4,8.6,8.1,10.0,0.43,05:44:14,20:46:35
1011,Seattle,2023-07-31,Clear,Clear conditions throughout the day.,3.1,49.8,1020.3,54.4,9.0,9.9,67.6,58.4,77.3,67.6,58.4,77.3,0.0,,338.9,9.9,20.8,10.0,0.47,05:45:29,20:45:14
1012,Phoenix,2023-05-01,Partially cloudy,Partly cloudy throughout the day.,44.2,30.3,1003.0,15.4,9.0,9.9,81.2,73.1,89.0,83.3,73.1,93.6,0.0,,166.9,25.4,39.6,10.0,0.37,05:40:11,19:11:12
1013,Phoenix,2023-05-02,Partially cloudy,Partly cloudy throughout the day.,47.9,31.9,1006.2,19.1,10.0,9.9,77.2,65.5,87.2,78.7,65.5,91.5,0.0,,265.0,21.7,28.9,10.0,0.41,05:39:11,19:11:57
1014,Phoenix,2023-05-03,Partially cloudy,Partly cloudy throughout the day.,21.4,35.9,1005.5,22.3,10.0,9.7,77.3,67.7,84.8,78.6,67.7,88.6,0.0,,221.4,21.2,36.1,10.0,0.44,05:38:13,19:12:43
1015,Phoenix,2023-05-04,Partially cloudy,Partly cloudy throughout the day.,24.2,35.7,1008.5,26.6,9.0,9.9,72.8,63.6,79.7,72.9,63.6,81.5,0.0,,236.5,18.8,30.2,10.0,0.47,05:37:16,19:13:28
1016,Phoenix,2023-05-05,Clear,Clear conditions throughout the day.,19.0,35.3,1011.3,28.3,10.0,9.9,71.1,62.4,79.9,71.1,62.4,79.9,0.0,,280.2,15.3,20.8,10.0,0.5,05:36:20,19:14:14
1017,Phoenix,2023-05-06,Partially cloudy,Partly cloudy throughout the day.,23.4,34.1,1012.0,24.5,10.0,9.9,73.7,62.3,82.2,74.5,62.3,85.5,0.0,,280.1,13.4,23.0,10.0,0.54,05:35:25,19:14:59
1018,Phoenix,2023-05-07,Partially cloudy,Partly cloudy throughout the day.,43.9,31.1,1011.5,20.1,10.0,9.9,75.9,63.4,85.4,77.2,63.4,89.4,0.0,,278.5,9.4,18.3,10.0,0.57,05:34:32,19:15:44
1019,Phoenix,2023-05-08,Clear,Clear conditions throughout the day.,0.0,29.7,1009.6,17.6,10.0,9.9,78.0,65.3,86.6,79.9,65.3,90.9,0.0,,296.4,11.5,23.0,10.0,0.61,05:33:39,19:16:29
1020,Phoenix,2023-05-09,Clear,Clear conditions throughout the day.,10.9,31.3,1007.4,17.6,10.0,9.9,79.0,66.2,87.3,80.8,66.2,91.7,0.0,,275.4,16.1,26.4,10.0,0.65,05:32:48,19:17:14
1021,Phoenix,2023-05-10,Partially cloudy,Clearing in the afternoon.,36.7,30.0,1008.7,21.4,10.0,9.9,72.6,65.7,78.8,72.6,65.7,78.8,0.0,,239.7,16.4,25.3,10.0,0.68,05:31:58,19:17:59
1022,Phoenix,2023-05-11,Clear,Clear conditions throughout the day.,4.0,30.9,1009.4,20.7,10.0,9.9,74.6,61.7,84.2,75.9,61.7,87.9,0.0,,190.8,11.2,10.3,10.0,0.72,05:31:10,19:18:44
1023,Phoenix,2023-05-12,Clear,Clear conditions throughout the day.,13.0,33.3,1007.2,18.9,10.0,9.9,79.9,66.4,90.0,82.1,66.4,94.8,0.0,,228.1,14.3,17.2,10.0,0.75,05:30:23,19:19:29
1024,Phoenix,2023-05-13,Partially cloudy,Partly cloudy throughout the day.,20.7,33.9,1005.1,17.7,10.0,9.9,82.5,71.4,92.4,85.0,71.4,97.6,0.0,,142.6,11.3,20.8,10.0,0.79,05:29:37,19:20:13
1025,Phoenix,2023-05-14,Partially cloudy,Partly cloudy throughout the day.,38.9,41.0,1009.4,20.2,9.0,9.8,85.2,73.6,94.9,87.9,73.6,99.7,0.0,,108.3,18.9,29.2,10.0,0.83,05:28:52,19:20:57
1026,Phoenix,2023-05-15,Partially cloudy,Partly cloudy throughout the day.,42.7,44.7,1012.7,21.5,9.0,9.8,87.8,78.9,96.3,90.8,78.9,100.7,0.0,,98.1,13.4,21.9,10.0,0.86,05:28:09,19:21:41
1027,Phoenix,2023-05-16,Partially cloudy,Partly cloudy throughout the day.,67.1,47.6,1010.5,23.8,9.0,9.8,87.9,81.1,99.2,90.9,82.9,103.5,0.0,,92.4,24.3,43.4,10.0,0.9,05:27:27,19:22:25
1028,Phoenix,2023-05-17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,67.3,50.2,1007.8,29.0,9.0,9.8,86.4,77.8,96.1,88.6,77.8,99.6,0.011,['rain'],118.5,14.1,31.5,10.0,0.93,05:26:46,19:23:08
1029,Phoenix,2023-05-18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,79.2,51.9,1008.3,34.8,9.0,9.9,83.6,75.4,95.8,85.2,75.4,99.4,0.002,['rain'],61.3,20.8,35.6,10.0,0.97,05:26:07,19:23:51
1030,Phoenix,2023-05-19,Partially cloudy,Partly cloudy throughout the day.,76.0,53.9,1012.8,41.8,8.0,9.9,79.5,73.0,88.8,80.3,73.0,91.7,0.0,,31.4,19.3,37.9,10.0,0.0,05:25:30,19:24:34
1031,Phoenix,2023-05-20,Partially cloudy,Partly cloudy throughout the day.,36.6,48.3,1013.1,32.3,10.0,9.9,81.9,70.0,93.5,83.9,70.0,97.5,0.0,,257.9,10.9,24.2,10.0,0.04,05:24:53,19:25:16
1032,Phoenix,2023-05-21,Partially cloudy,Partly cloudy throughout the day.,33.0,42.4,1009.6,21.5,10.0,9.9,85.8,75.4,94.8,88.6,75.4,99.7,0.0,,223.8,12.3,23.0,10.0,0.07,05:24:19,19:25:58
1033,Phoenix,2023-05-22,Clear,Clear conditions throughout the day.,17.0,38.9,1007.5,18.3,10.0,9.9,86.6,77.6,95.9,90.0,77.6,101.4,0.0,,254.3,13.3,21.7,10.0,0.1,05:23:45,19:26:40
1034,Phoenix,2023-05-23,Clear,Clear conditions throughout the day.,17.0,30.8,1006.7,13.6,10.0,9.9,86.2,75.4,95.5,89.8,75.4,101.4,0.0,,233.6,17.1,25.3,10.0,0.13,05:23:14,19:27:21
1035,Phoenix,2023-05-24,Clear,Clear conditions throughout the day.,7.0,32.3,1006.4,14.5,10.0,9.9,84.7,74.8,93.1,87.9,74.8,98.4,0.0,,212.0,14.6,22.5,10.0,0.17,05:22:44,19:28:01
1036,Phoenix,2023-05-25,Clear,Clear conditions throughout the day.,7.0,27.7,1004.6,12.9,10.0,9.8,84.2,73.6,93.0,87.3,73.6,98.4,0.0,,216.9,18.2,24.2,10.0,0.2,05:22:15,19:28:41
1037,Phoenix,2023-05-26,Clear,Clear conditions throughout the day.,8.0,29.9,1005.8,14.4,10.0,9.8,82.8,72.7,92.8,85.4,72.7,98.2,0.0,,210.7,16.9,31.7,10.0,0.23,05:21:48,19:29:21
1038,Phoenix,2023-05-27,Clear,Clear conditions throughout the day.,11.0,27.8,1007.1,13.5,10.0,9.9,82.5,70.9,92.1,85.2,70.9,97.3,0.0,,247.7,9.9,20.8,10.0,0.25,05:21:22,19:30:00
1039,Phoenix,2023-05-28,Clear,Clear conditions throughout the day.,5.0,27.5,1007.1,13.2,10.0,9.9,83.2,71.5,92.9,86.1,71.5,98.3,0.0,,223.5,11.1,24.2,10.0,0.29,05:20:58,19:30:38
1040,Phoenix,2023-05-29,Clear,Clear conditions throughout the day.,10.0,29.1,1008.2,12.8,10.0,9.9,84.4,74.3,94.1,87.5,74.3,99.4,0.0,,267.1,18.9,32.2,10.0,0.33,05:20:35,19:31:15
1041,Phoenix,2023-05-30,Clear,Clear conditions throughout the day.,11.3,30.5,1006.9,14.3,10.0,9.9,83.8,73.4,93.1,86.6,73.4,98.5,0.0,,234.4,21.9,30.9,10.0,0.36,05:20:14,19:31:52
1042,Phoenix,2023-05-31,Clear,Clear conditions throughout the day.,15.1,30.6,1004.4,16.1,10.0,9.9,79.7,70.4,88.0,81.5,70.4,92.4,0.0,,239.2,18.8,32.9,10.0,0.39,05:19:55,19:32:28
1043,Phoenix,2023-06-01,Clear,Clear conditions throughout the day.,19.9,35.4,1006.7,20.5,10.0,9.9,79.0,68.9,86.5,81.0,68.9,90.6,0.0,,113.7,11.8,19.7,10.0,0.42,05:19:37,19:33:04
1044,Phoenix,2023-06-02,Partially cloudy,Partly cloudy throughout the day.,21.0,34.8,1008.0,17.9,10.0,9.9,81.5,73.4,88.7,83.8,73.4,93.2,0.0,,278.3,11.7,29.8,10.0,0.46,05:19:21,19:33:38
1045,Phoenix,2023-06-03,Clear,Clear conditions throughout the day.,18.0,37.4,1006.5,17.4,10.0,9.9,85.3,75.2,95.4,88.4,75.2,100.6,0.0,,255.1,8.7,20.8,10.0,0.5,05:19:06,19:34:12
1046,Phoenix,2023-06-04,Partially cloudy,Partly cloudy throughout the day.,23.9,33.3,1004.7,14.1,10.0,9.8,87.5,78.4,98.6,91.2,78.4,104.6,0.0,,286.2,13.5,27.7,10.0,0.52,05:18:53,19:34:45
1047,Phoenix,2023-06-05,Partially cloudy,Partly cloudy throughout the day.,51.2,25.0,1004.4,10.7,10.0,9.6,87.5,78.4,97.7,91.5,78.4,104.8,0.0,,235.7,16.9,31.6,10.0,0.56,05:18:41,19:35:17
1048,Phoenix,2023-06-06,Partially cloudy,Partly cloudy throughout the day.,27.0,23.5,1005.0,10.6,10.0,9.9,83.7,72.8,92.9,86.9,72.8,98.4,0.0,,265.7,21.0,31.6,10.0,0.59,05:18:31,19:35:48
1049,Phoenix,2023-06-07,Partially cloudy,Partly cloudy throughout the day.,23.1,24.4,1008.2,11.7,10.0,9.9,81.9,70.6,91.3,84.4,70.6,96.4,0.0,,235.3,13.1,25.3,10.0,0.63,05:18:23,19:36:18
1050,Phoenix,2023-06-08,Partially cloudy,Becoming cloudy in the afternoon.,46.3,20.9,1009.9,10.9,10.0,9.9,82.2,71.6,89.9,84.8,71.6,94.6,0.0,,240.9,13.1,26.4,10.0,0.67,05:18:16,19:36:47
1051,Phoenix,2023-06-09,Partially cloudy,Partly cloudy throughout the day.,42.6,23.9,1009.7,11.7,10.0,9.9,82.3,72.4,90.7,85.1,72.4,95.7,0.0,,210.3,10.1,18.5,10.0,0.7,05:18:10,19:37:15
1052,Phoenix,2023-06-10,Partially cloudy,Partly cloudy throughout the day.,34.6,24.8,1006.0,11.4,10.0,9.9,83.9,72.5,94.0,86.9,72.5,99.7,0.0,,214.3,15.0,28.6,10.0,0.75,05:18:07,19:37:42
1053,Phoenix,2023-06-11,Partially cloudy,Partly cloudy throughout the day.,31.1,32.8,1005.2,16.3,10.0,9.9,82.1,73.4,90.7,84.5,73.4,95.6,0.0,,221.2,19.9,31.1,10.0,0.77,05:18:04,19:38:07
1054,Phoenix,2023-06-12,Clear,Clear conditions throughout the day.,12.1,40.1,1009.5,23.8,10.0,9.8,80.0,71.6,86.6,81.9,71.6,90.7,0.0,,203.2,15.1,20.8,10.0,0.81,05:18:04,19:38:32
1055,Phoenix,2023-06-13,Clear,Clear conditions throughout the day.,11.1,39.6,1009.3,21.5,10.0,9.9,82.3,74.5,90.8,84.7,74.5,95.2,0.0,,280.9,8.9,18.3,10.0,0.84,05:18:04,19:38:55
1056,Phoenix,2023-06-14,Clear,Clear conditions throughout the day.,11.6,36.8,1006.1,18.0,10.0,9.9,84.3,73.5,94.1,87.2,73.5,99.6,0.0,,250.1,18.1,26.2,10.0,0.88,05:18:07,19:39:18
1057,Phoenix,2023-06-15,Clear,Clear conditions throughout the day.,19.4,37.8,1006.0,17.9,10.0,9.9,85.3,76.5,93.4,88.4,76.5,98.3,0.0,,237.2,13.9,23.0,10.0,0.91,05:18:10,19:39:39
1058,Phoenix,2023-06-16,Partially cloudy,Partly cloudy throughout the day.,35.2,32.6,1007.5,14.5,10.0,9.9,86.6,77.5,95.3,90.3,77.5,101.0,0.0,,245.9,14.5,22.3,10.0,0.95,05:18:15,19:39:59
1059,Phoenix,2023-06-17,Partially cloudy,Partly cloudy throughout the day.,20.6,34.1,1008.4,14.0,10.0,9.9,87.4,75.7,97.7,90.9,75.7,103.4,0.0,,181.6,10.9,20.8,10.0,0.0,05:18:22,19:40:17
1060,Phoenix,2023-06-18,Partially cloudy,Partly cloudy throughout the day.,25.9,30.5,1005.8,12.4,10.0,9.9,89.4,78.5,100.9,93.8,78.5,108.3,0.0,,226.6,20.9,31.7,10.0,0.02,05:18:30,19:40:34
1061,Phoenix,2023-06-19,Partially cloudy,Partly cloudy throughout the day.,37.6,26.7,1006.9,10.7,10.0,9.9,88.2,78.0,97.4,92.4,78.0,103.3,0.0,,242.6,16.7,26.3,10.0,0.05,05:18:40,19:40:50
1062,Phoenix,2023-06-20,Partially cloudy,Partly cloudy throughout the day.,27.3,32.4,1008.5,12.6,10.0,9.9,88.6,79.5,97.9,92.9,81.5,104.4,0.0,,247.9,16.7,24.0,10.0,0.08,05:18:50,19:41:05
1063,Phoenix,2023-06-21,Partially cloudy,Partly cloudy throughout the day.,24.7,32.2,1007.0,13.6,10.0,9.7,88.2,77.8,97.3,92.2,77.8,103.6,0.0,,213.0,13.5,23.0,10.0,0.12,05:19:03,19:41:18
1064,Phoenix,2023-06-22,Clear,Clear conditions throughout the day.,15.0,20.1,1006.0,8.3,10.0,9.9,87.8,76.7,97.8,91.8,76.7,104.4,0.0,,306.3,15.2,19.7,10.0,0.15,05:19:16,19:41:29
1065,Phoenix,2023-06-23,Clear,Clear conditions throughout the day.,16.0,13.6,1008.6,6.8,10.0,9.9,85.8,78.5,94.3,89.3,78.5,100.3,0.0,,290.4,13.8,18.9,10.0,0.18,05:19:31,19:41:39
1066,Phoenix,2023-06-24,Clear,Clear conditions throughout the day.,8.0,8.7,1009.7,6.0,10.0,9.9,86.5,72.3,97.3,90.3,72.3,104.5,0.0,,251.5,10.8,18.3,10.0,0.22,05:19:47,19:41:48
1067,Phoenix,2023-06-25,Clear,Clear conditions throughout the day.,4.0,20.3,1008.9,7.5,10.0,9.9,90.0,78.3,100.9,94.7,78.3,108.7,0.0,,323.5,11.1,21.9,10.0,0.25,05:20:05,19:41:56
1068,Phoenix,2023-06-26,Partially cloudy,Partly cloudy throughout the day.,23.8,21.4,1005.6,8.3,10.0,9.9,91.9,79.5,110.3,97.0,81.5,110.3,0.0,,274.2,16.1,33.3,10.0,0.25,05:20:23,19:42:01
1069,Phoenix,2023-06-27,Clear,Clear conditions throughout the day.,9.6,24.0,1004.2,8.6,10.0,9.9,91.0,78.9,101.0,96.2,80.5,109.3,0.0,,254.2,13.0,23.7,10.0,0.31,05:20:43,19:42:06
1070,Phoenix,2023-06-28,Clear,Clear conditions throughout the day.,3.0,35.3,1004.6,13.1,10.0,9.9,90.2,79.6,100.5,94.6,81.5,106.4,0.0,,269.7,16.5,27.7,10.0,0.35,05:21:04,19:42:08
1071,Phoenix,2023-06-29,Clear,Clear conditions throughout the day.,5.0,27.0,1005.7,10.0,10.0,9.9,89.1,78.7,98.7,93.5,79.7,105.5,0.0,,252.3,12.2,23.0,10.0,0.38,05:21:27,19:42:10
1072,Phoenix,2023-06-30,Clear,Clear conditions throughout the day.,4.0,30.4,1006.4,11.2,10.0,9.9,90.5,78.6,100.2,95.2,79.4,107.6,0.0,,144.9,10.1,20.8,10.0,0.41,05:21:50,19:42:09
1073,Phoenix,2023-07-01,Clear,Clear conditions throughout the day.,8.0,32.7,1006.4,11.1,10.0,9.9,94.7,80.2,112.5,98.5,82.6,112.5,0.0,,228.9,12.9,21.3,10.0,0.44,05:22:14,19:42:07
1074,Phoenix,2023-07-02,Clear,Clear conditions throughout the day.,18.0,34.4,1005.5,10.8,10.0,9.9,97.8,82.3,114.5,101.4,85.3,114.5,0.0,,263.4,19.1,27.5,10.0,0.48,05:22:40,19:42:04
1075,Phoenix,2023-07-03,Clear,Clear conditions throughout the day.,14.4,41.6,1004.7,14.6,9.0,9.9,98.9,85.4,114.7,101.9,88.3,114.7,0.0,,262.9,20.0,28.0,10.0,0.5,05:23:06,19:41:59
1076,Phoenix,2023-07-04,Clear,Clear conditions throughout the day.,10.0,40.6,1006.1,13.8,10.0,9.9,96.3,85.9,111.3,100.6,89.0,111.3,0.0,,252.9,17.0,25.3,10.0,0.55,05:23:34,19:41:52
1077,Phoenix,2023-07-05,Clear,Clear conditions throughout the day.,2.0,39.1,1007.2,13.0,10.0,9.9,94.9,84.7,102.6,99.8,88.2,108.7,0.0,,254.8,15.4,25.1,10.0,0.58,05:24:02,19:41:44
1078,Phoenix,2023-07-06,Clear,Clear conditions throughout the day.,10.0,41.4,1005.0,14.3,9.0,9.9,97.2,82.7,112.7,100.4,85.4,112.7,0.0,,227.4,14.6,23.0,10.0,0.62,05:24:31,19:41:34
1079,Phoenix,2023-07-07,Clear,Clear conditions throughout the day.,14.1,37.7,1003.4,12.6,10.0,9.9,95.2,82.9,110.2,99.9,85.7,110.2,0.0,,281.1,13.2,20.8,10.0,0.65,05:25:02,19:41:23
1080,Phoenix,2023-07-08,Clear,Clear conditions throughout the day.,13.1,35.2,1003.8,10.9,10.0,9.9,95.5,83.2,111.2,100.1,86.7,111.2,0.0,,294.2,12.0,18.3,10.0,0.69,05:25:33,19:41:10
1081,Phoenix,2023-07-09,Clear,Clear conditions throughout the day.,17.0,33.3,1006.1,10.1,10.0,9.9,96.0,84.8,110.4,101.0,88.6,110.4,0.0,,276.9,11.4,15.0,10.0,0.75,05:26:05,19:40:55
1082,Phoenix,2023-07-10,Partially cloudy,Partly cloudy throughout the day.,27.1,49.8,1007.7,18.7,9.0,9.9,97.3,87.9,106.4,100.0,91.5,107.7,0.0,,288.3,16.4,22.9,10.0,0.76,05:26:37,19:40:39
